stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0500AHS,Happy House,-1.327292,36.83785,,
0500AKI,Kambi,-1.339784861,36.71451688,,
0500ALA,Olenana,-1.424613923,36.69434398,,
0500AME,Al-Mukaram Estate,-1.326178,36.831067,,
0500ANE,Golden Gate,-1.315329999,36.83826059,,
0500APJ,Airport Junction,-1.346604,36.902371,,
0500AST,Astrol,-1.290915012,36.94694638,,
0500AUT,Tumaini,-1.279581553,36.96672499,,
0500BAL,Balozi,-1.318126,36.846641,,
0500BAR,Barclays,-1.397279,36.759171,,
0500BAS,Base,-1.315848827,36.92119718,,
0500BDS,Banda School,-1.365823,36.766645,,
0500BLZ,Balozi,-1.319938,36.848003,,
0500BMS,Bomas,-1.3416785,36.76857948,,
0500BOI,Bobmill,-1.331475733,36.85970593,,
0500BPS,Baptist Church,-1.39569,36.735542,,
0500BRM,Barabara Mpya/Adventist University,-1.401294,36.72223,,
0500CAB,Cabanas,-1.335670352,36.89314663,,
0500CAM,Cambridge,-1.363635,36.765271,,
0500CAR,Cara,-1.340514421,36.71413064,,
0500CAU,Quickmart,-1.166778535,36.96362704,,
0500CHN,Chini Ya Mlima,-1.302358,36.915885,,
0500CIT,Cid Training School,-1.317071,36.829826,,
0500CLX,Caltex/Total,-1.39586,36.737801,,
0500CMZ,Christian Ministries In Africa,-1.360852,36.725832,,
0500COC,College Of Insurance,-1.325724,36.834001,,
0500CON,Consolata,-1.346721,36.765356,,
0500CRW,Car Wash,-1.308654,36.915691,,
0500CSH,Sunshine Sec. School,-1.320399374,36.80938751,,
0500CUE,CUEA/Bogani Road,-1.352263,36.76287,,
0500CUV,Cuea,-1.34149,36.757784,,
0500DAD,Ndege Road,-1.354837418,36.7199564,,
0500DAK,Dafam Hotel/Kenya Assemblies Of God,-1.325705,36.837034,,
0500DBC,Don Bosco,-1.33724,36.72778,,
0500DMS,Dam Estate,-1.322683096,36.80380762,,
0500DRN,Stedmak Garden,-1.341254711,36.75609112,,
0500DVK,Devki,-1.443505,36.989586,,
0500ELD,Kincar,-1.289385,36.97466,,
0500EPZ,Epz,-1.468748,36.96082,,
0500EVP,Village Police,-1.309972,36.913061,,
0500EXC,Exciting,-1.395422,36.731633,,
0500EYR,Ramsey,-1.306718588,36.81811988,,
0500FAA,Fair Mart,-1.396595567,36.74776286,,
0500FCT,Friends Court,-1.326778,36.837615,,
0500FLT,Flats/Arap Moi,-1.405433,36.716555,,
0500FNA,Falcon,-1.331228614,36.86343849,,
0500FRT,Forest Lane,-1.346624,36.714338,,
0500FTM,Fatima,-1.396363,36.744656,,
0500GCG,Gichagi,-1.425355,36.693466,,
0500GCT,Beacons Inn/Giraffe Centre,-1.366791,36.743641,,
0500GOE,Garden 1 Estate,-1.325958,36.832582,,
0500HAW,Kwa Rachel,-1.420590609,36.70324892,,
0500HAZ,Hazina Estate,-1.316141,36.848465,,
0500HIC,Kwa Chief,-1.282970309,36.95979953,,
0500HJS,St. Joseph,-1.250023574,36.98777229,,
0500HLL,Hillcrest Lane,-1.33832,36.73564,,
0500HLM,Shopping Mall,-1.287530065,36.9739911,,
0500HLT,St Lukes Methodist,-1.35029912,36.74838245,,
0500HMN,Hardy Manor,-1.365369,36.737049,,
0500HRN,Hardy Junction,-1.364734769,36.74229383,,
0500HSM,Horse Man,-1.421689,36.700664,,
0500HST,Wildlife Clubs of Kenya,-1.338100433,36.77339673,,
0500HZS,South B Stage,-1.315634,36.848468,,
0500IKO,Kongoni,-1.365040541,36.74069524,,
0500IMD,Imara Daima,-1.32504,36.881211,,
0500ITM,CITAM,-1.341469288,36.75808668,,
0500JCC,JCC Church,-1.318206,36.846642,,
0500JKL,Juakali,-1.306219,36.91596,,
0500KAE,Kware,-1.396836966,36.74951166,,
0500KAN,Kanisani,-1.407446,36.714446,,
0500KAP,Kapa,-1.365397,36.911998,,
0500KBL,Karen Blixen,-1.353141,36.713296,,
0500KBR,Baraka,-1.30669713,36.81715429,,
0500KCH,Karen Catholic Church,-1.32613,36.71052,,
0500KCL,Karen Country Club,-1.33948,36.714834,,
0500KCY,Karen C Primary School,-1.33932,36.7426,,
0500KEA,Kemsa,-1.314942,36.916668,,
0500KHN,Kahungo,-1.422278881,36.69921219,,
0500KJI,Kwa Maji,-1.423343,36.695863,,
0500KKM,Kwa Kimani/Laiser Hill,-1.395561,36.73389,,
0500KLB,KLB,-1.324394,36.830671,,
0500KMC,KMC,-1.452137232,36.97983027,,
0500KME,KMA Estate,-1.320531,36.829166,,
0500KMR,Kamura,-1.41005,36.712277,,
0500KNC,Kenchik,-1.411761,36.949273,,
0500KOB,Kobil,-1.307247,36.833344,,
0500KPS,Kongoni Primary School,-1.312282,36.828122,,
0500KRJ,Karen Road Junction,-1.333746,36.716578,,
0500KRT,Kwa Ratio,-1.420068,36.704601,,
0500KSG,Kenol/South C Gardens,-1.313202,36.826786,,
0500KSP,Marist Lane/Kspca,-1.3378,36.73183,,
0500KSR,Kiserian,-1.42973,36.687204,,
0500KTT,Park Estate,-1.322377324,36.78749442,,
0500KWG,Kwa Gate,-1.300490499,36.91453993,,
0500KWI,Kawi,-1.325754583,36.83362305,,
0500KWT,Kwa Transfomer,-1.303645,36.916636,,
0500LBN,Laibon Lane,-1.360978,36.724102,,
0500LGS,Lang'ata Road Stage/St. Mary'S H,-1.332642,36.78224,,
0500LIM,Maasai Mall,-1.394565314,36.76410931,,
0500LMA,Maasai Mall,-1.394508719,36.76417422,,
0500LRJ,Lang'ata Road Junction,-1.340833,36.750538,,
0500MAR,Marmanet House,-1.310343,36.833681,,
0500MBT,Mabati,-1.370161,36.917469,,
0500MBZ,Matbronze,-1.364419,36.745237,,
0500MCH,Machakos Road,-1.30227685,36.8313539,,
0500MCT,KMTC,-1.348571777,36.71390533,,
0500MEM,Memorial Hospital,-1.310274,36.805254,,
0500MER,Merrystart Academy,-1.285293102,36.98617905,,
0500MGA,Mugoya Phase 1,-1.319535,36.829339,,
0500MGC,Magacia,-1.395882,36.729181,,
0500MGH,Mama Ngina Children's Home,-1.312983,36.825767,,
0500MGT,Sironik Road,-1.396507,36.761035,,
0500MGY,Mugoya,-1.321518,36.828972,,
0500MIN,Madina Estate,-1.325513,36.835581,,
0500MIO,Akiba/Madina Shops,-1.31467,36.823189,,
0500MJN,Mjengo,-1.406897,36.94665,,
0500MKY,Kobil/Mokoyeti Road West,-1.34093,36.754073,,
0500MLN,Millenium,-1.395977,36.739571,,
0500MMU,Multimedia University,-1.382143,36.770575,,
0500MOW,MOW,-1.318489,36.829564,,
0500MPF,Mugoya Phase 4,-1.325135,36.830784,,
0500MPK,Npc Karen,-1.341643,36.759041,,
0500MPS,Madaraka Primary,-1.306788325,36.81639791,,
0500MRL,Marula,-1.336929,36.71569,,
0500MSC,Madaraka Shopping Centre,-1.306740046,36.81871533,,
0500MSL,Masai Lane Junction,-1.355178,36.723273,,
0500MSQ,Mosque,-1.312593,36.823773,,
0500MSR,Mashuria,-1.41932,36.70625,,
0500MSU,Mosque,-1.33998,36.74725,,
0500MSV,Masai Villas,-1.357741,36.723063,,
0500MSW,Maasai Lane/Masai West,-1.360987,36.722714,,
0500MUQ,Mosque,-1.302427053,36.80226266,,
0500MWR,Masai West Road,-1.360803,36.729305,,
0500NBA,Nairobi Academy,-1.340475,36.750709,,
0500NBW,Nairobi Women's Hospital,-1.396461,36.74589,,
0500NDB,Bandari,-1.326094866,36.84029907,,
0500NDG,Ndege Road,-1.354816,36.720121,,
0500NGA,Kwa Njenga,-1.414989,36.711049,,
0500NLP,Nalepo,-1.420443,36.703693,,
0500NMJ,Namanga Junction,-1.435993,36.972815,,
0500NNE,Engen,-1.174417466,36.9777891,,
0500NRA,Ngara,-1.315973729,36.82682902,,
0500NSK,Nacico,-1.288159221,36.83837861,,
0500NTN,Nation,-1.372404,36.920009,,
0500NTU,Nyotu,-1.397259,36.756804,,
0500NYT,Nyati,-1.420839,36.702737,,
0500NYY,Nyayo,-1.305710077,36.82667613,,
0500OAI,Vision Plaza,-1.327865124,36.85175478,,
0500OBT,Allpack /Orbit,-1.386374,36.933952,,
0500OLR,Olerai,-1.396309,36.743885,,
0500OLS,Our Lady Secondary,-1.317817569,36.84737206,,
0500OOB,Brooks,-1.329689026,36.71347618,,
0500ORP,Orphanage,-1.33317,36.781317,,
0500OSA,Afya House,-1.326949328,36.83771342,,
0500PCH,Milele Nairobi PCEA Headquarters,-1.312743,36.824658,,
0500PHP,Shopping Center,-1.311698288,36.83829278,,
0500PLC,Places/Chap Chap,-1.396056,36.740775,,
0500PLV,Plainsview Phase 5,-1.318531,36.845042,,
0500PNR,Panari,-1.33020401,36.85575128,,
0500PTL,Portland,-1.44941,36.968283,,
0500PVE,Plainsview Education Point/Bypass,-1.319592,36.841317,,
0500QRL,Quarry Lane,-1.354529,36.717501,,
0500RAJ,Roundabout Jeshi,-1.313294,36.923292,,
0500RAL,Car & General,-1.301740408,36.83257163,,
0500RLN,Reliance,-1.35447,36.906289,,
0500RMP,Rimpa Road,-1.417618,36.709066,,
0500RNG,Tumaini/Ongata Rongai,-1.395274401,36.76363885,,
0500RNO,Corner,-1.185473531,36.99483186,,
0500RRN,Ngara Sports Club,-1.316231,36.827854,,
0500RTN,General Motors,-1.330311298,36.8703264,,
0500S39,39,-1.438963,36.978762,,
0500SAA,Embakasi,-1.310001612,36.91436827,,
0500SAE,Hardy Shopping Centre/Hardy Police Station,-1.364804506,36.74215972,,
0500SAT,Shee Ambaji Temple,-1.315905,36.826178,,
0500SBK,Sabaki,-1.420315,36.953957,,
0500SCS,South C Shopping Centre,-1.313348,36.827699,,
0500SFA,Southern First Assemblies Of God,-1.31353,36.823518,,
0500SHL,Shell,-1.321653128,36.84123516,,
0500SHM,Shalom,-1.435524,36.966542,,
0500SKR,Syokimau Railway Station,-1.359653,36.907814,,
0500SKW,KWS,-1.335976124,36.77685142,,
0500SLN,Solomon,-1.398712,36.942261,,
0500SMI,Sulami,-1.45773,36.978475,,
0500SMR,Sameer,-1.331062317,36.86492443,,
0500SNA,Sana Sana,-1.31882,36.840906,,
0500SNR,Senior,-1.437106,36.966675,,
0500SST,Tuskys,-1.39698717,36.75275713,,
0500STM,Steel Markers,-1.337803,36.894404,,
0500STR,Strathmore University/Siwaka,-1.308665872,36.81243896,,
0500STS,Starsheik Academy,-1.456149817,36.97969079,,
0500SUP,7Up,-1.30734086,36.81485832,,
0500SWR,Swara,-1.35927,36.762587,,
0500SYJ,Stage Ya Juu,-1.391432,36.937822,,
0500SYK,Syokimau,-1.379645,36.928056,,
0500TAB,Kanisa Mabati,-1.310757,36.835206,,
0500TBA,BAT,-1.295410395,36.85583174,,
0500TEA,Gate C,-1.31896171,36.84374034,,
0500TJI,Junction,-1.297595269,36.86656594,,
0500TKS,Tuskys,-1.31705,36.918138,,
0500TNI,Tumaini,-1.279563904,36.96675181,,
0500TOL,Toll,-1.427072,36.959096,,
0500TON,Connection,-1.321234703,36.89818382,,
0500TRN,Triangle,-1.426975,36.691508,,
0500TSH,Chemist,-1.319255233,36.89687759,,
0500/TT,Rubia Estate/Maasai Estate,-1.326733232,36.78975821,,
0500TTK,Total Karen,-1.33892,36.73972,,
0500TUR,Tulia Court,-1.308102608,36.81345284,,
0500TUY,Nyotu,-1.397414804,36.75791502,,
0500UFK,Kifaru,-1.286215782,36.98366314,,
0500UIR,RUMI,-1.316252679,36.82815939,,
0500URO,Karuri Court,-1.307968497,36.81372106,,
0500VUM,Vumira House,-1.311478,36.8353,,
0500WAT,South C Turnoff/Water,-1.315526,36.824171,,
0500WNN,Winners,-1.320817,36.84928,,
0500WTH,White House,-1.403785,36.718293,,
0500WTO,Mokoyeti West,-1.341045499,36.7544657,,
0501AAD,Madaraka Primary,-1.306933165,36.8157649,,
0501ACA,Acacia,-1.398809,36.725319,,
0501ADV,Adventist University,-1.401103,36.722692,,
0501AES,Tata Bus Terminus,-1.31182707,36.82988942,,
0501AFL,Flats,-1.322194934,36.77614868,,
0501AGC,Africa Gospel Church,-1.340251565,36.7481786,,
0501AKL,Akila/Akila Police Post,-1.322649,36.830285,,
0501AMB,Amboseli Estate,-1.327511,36.839018,,
0501AMN,Amani,-1.280458,36.964564,,
0501AMR,Amref,-1.319163,36.810873,,
0501APJ,Airport Junction,-1.344124,36.902578,,
0501APV,Airportview Estate,-1.313913,36.812483,,
0501ATH,Happy House,-1.327344,36.837894,,
0501ATL,Total,-1.396005481,36.73785836,,
0501BAL,Balozi Junction,-1.318073,36.846677,,
0501BAN,Bandari,-1.304526,36.832493,,
0501BDS,Banda School,-1.365629,36.766651,,
0501BLU,Bluesky Estate/T-Mall,-1.312813,36.815245,,
0501BLZ,Balozi,-1.319831,36.848046,,
0501BMH,Boma Hotel,-1.324381,36.83385,,
0501BMS,Bomas/Galleria,-1.344467998,36.76629961,,
0501BOT,Botanical Gardens,-1.362273,36.747377,,
0501BRE,Baraka Estate,-1.298156,36.912689,,
0501BRK,Barracks/75,-1.311577,36.925461,,
0501CEM,Cemastea/ Research,-1.353903,36.71309,,
0501CHI,Ngei,-1.329334974,36.78285956,,
0501CHN,Chini Ya Mlima,-1.30218,36.915626,,
0501CIC,Clinic,-1.310194731,36.82233095,,
0501CIV,Civil Servants,-1.312152743,36.81932688,,
0501COG,Collingham Gardens/ Mary ward,-1.36086,36.726432,,
0501COI,College Of Insurance,-1.32574,36.834027,,
0501CRW,Car Wash,-1.308617,36.915672,,
0501CUE,Courner,-1.325698256,36.88721252,,
0501DAR,Dar-Es-Salaam,-1.305716,36.833025,,
0501DBB,Don Bosco Boys Training Institut,-1.326854,36.711103,,
0501DBC,Don Bosco Church,-1.33734405,36.72797084,,
0501DME,Dam Estate,-1.322802,36.804624,,
0501DSC,Uchumi,-1.3083601,36.82227194,,
0501EAR,Kware,-1.396858424,36.74950093,,
0501ELD,Elshadai,-1.287591,36.979692,,
0501ENE,Engen,-1.174367666,36.97756648,,
0501ERR,Corner,-1.187549561,36.99637681,,
0501EXC,Exciting,-1.395455,36.731754,,
0501FAR,Fair Acres Road,-1.338829994,36.7381525,,
0501FDE,Fedha Total,-1.317879689,36.89589858,,
0501FOR,Forest Road,-1.341346,36.714119,,
0501FRC,Friends Court,-1.326735,36.837624,,
0501GMS,GM,-1.329731941,36.87102914,,
0501GTD,Gate D,-1.308478117,36.90956175,,
0501GTH,Githeri Rise/Highway,-1.316523,36.838543,,
0501HAZ,Hazina Estate,-1.316041946,36.84836447,,
0501HCC,Maasai Lodge/Hashi,-1.390667,36.766832,,
0501HLC,Hillcrest,-1.338626146,36.73689723,,
0501HLR,Hillcrest Road,-1.338395476,36.73531473,,
0501HMA,Hardy Manor,-1.365576,36.737851,,
0501HOT,Thogoto Road,-1.311412454,36.82062507,,
0501IMR,Imara Daima,-1.328465939,36.88033104,,
0501INR,Industrial Area Round About,-1.298248172,36.82931006,,
0501JKL,Jua Kali,-1.306085,36.915927,,
0501KAD,Kenya Assemblies Of God/Dafam Hotel,-1.325595,36.837018,,
0501KAE,Karen Country Club,-1.3394,36.714824,,
0501KBL,Shell Haile Selassie Junction,-1.293388009,36.82096303,,
0501KBX,Karen Blixen,-1.352911,36.713291,,
0501KCL,Karen Catholic Church,-1.325946,36.710312,,
0501KCR,Karen C Secondary School,-1.339452267,36.74275517,,
0501KDO,Kodi I,-1.30766809,36.82137609,,
0501KDT,Kodi II,-1.307491064,36.82020664,,
0501KET,Total Karen,-1.339028478,36.73968673,,
0501KIL,Kilimani Junior School,-1.364492,36.745067,,
0501KIR,PCEA junction,-1.330493689,36.78050995,,
0501KIS,Kiserian,-1.429062,36.686887,,
0501KMC,KMC,-1.452389359,36.97996438,,
0501KNA,Kenol/Nairobi Academy,-1.34098649,36.75353229,,
0501KNL,Kenol,-1.3972,36.755415,,
0501KOD,Kordes Roses,-1.360904,36.727629,,
0501KPT,Kapiti Junction,-1.31078,36.83782,,
0501KPU,Kenya Polytechnic Bus Stop,-1.292001,36.822352,,
0501KRD,Kirdi/Southend Estate,-1.322499,36.831532,,
0501KSG,Kiserian Girls/Kwa Maji,-1.423356,36.696028,,
0501KSN,Kwa Stone,-1.286664,36.973706,,
0501KSP,Kspca/Marist Lane,-1.338030696,36.73263788,,
0501KSS,Karen South Secondary,-1.339849234,36.74548566,,
0501KWG,Kwa Gate A,-1.300485,36.914382,,
0501KWK,Kwa Kanisa,-1.309593,36.914791,,
0501LRJ,Lang'Ata Road Junction/ Go Left,-1.333229542,36.71603501,,
0501LSR,Kwa Kimani/Laiser Hill,-1.39564,36.734614,,
0501MAB,Matbronze,-1.363583,36.747385,,
0501MAG,Magharibi/Kogo Star,-1.313644052,36.8174386,,
0501MAL,Moran Lane/Masai Lane Junction,-1.360892,36.722524,,
0501MAS,Masai Road,-1.360855,36.729176,,
0501MAU,Marula,-1.33674,36.715753,,
0501MBE,Rubia/Maasai Estate,-1.326652765,36.78980649,,
0501MBO,Masai Lane Bogani Lane Junction,-1.35522902,36.72318041,,
0501MBT,Mabati,-1.369525,36.917027,,
0501MDN,Madina Estate,-1.325505,36.835461,,
0501MIA,Tumaini,-1.279349327,36.96690202,,
0501MIL,Miller Estate,-1.311755776,36.82008862,,
0501MJN,Mjengo,-1.406255,36.94663,,
0501MKR,Mukoma Road,-1.372141,36.76862,,
0501MKS,Madaraka Shopping Centre,-1.306804419,36.81764245,,
0501MLG,Mlangoni,-1.45005,36.968372,,
0501MLK,Mega Link,-1.339634657,36.74394608,,
0501MOA,Ramco,-1.328777075,36.8780458,,
0501MOE,Moi Educational Centre,-1.313263178,36.81904256,,
0501MQE,Mosque,-1.311314,36.838391,,
0501MRG,Maro Gardens,-1.358862,36.762636,,
0501MSA,Mombasa Road,-1.318342,36.83873,,
0501NDG,Ndege Road,-1.336587667,36.72235966,,
0501NEK,NEMA,-1.320611,36.837315,,
0501NIB,NIBS/Ongata Rongai,-1.391825,36.76594,,
0501NKO,Nkoroi White House,-1.404555,36.7175,,
0501NLP,Nalepo,-1.420524,36.703624,,
0501NMD,NHC Flats/Madaraka Primary School,-1.306820512,36.81655347,,
0501NMJ,Namanga Junction,-1.434982,36.971118,,
0501NNL,Nice N Lovely,-1.354464,36.90663,,
0501NNP,Nairobi National Park Gate,-1.348156,36.764887,,
0501NPC,Npc Karen,-1.341834068,36.75927758,,
0501NTN,Nation,-1.372267,36.920297,,
0501NYY,Nyayo,-1.305779815,36.827057,,
0501OCN,Corner Stop,-1.286317706,36.97360486,,
0501OHA,Maisha Bora,-1.288597584,36.97707295,,
0501OIL,Langata Barracks,-1.332027912,36.78349257,,
0501OIN,Oilibya/NEMA,-1.319809,36.837822,,
0501OLA,Astrol,-1.290979385,36.94689274,,
0501OLR,Olerai,-1.396351,36.744019,,
0501OLS,Our Lady Secondary,-1.317707,36.847369,,
0501ONM,Tyme Arcade/Ongata Mall,-1.397174,36.759599,,
0501OTT,Toyota,-1.303866273,36.82615578,,
0501OUT,Ruiru Road Junction,-1.153641075,36.95994705,,
0501PCE,Kanisani/PCEA,-1.407454,36.714424,,
0501PRI,OiLibya,-1.327264309,36.78898573,,
0501PTN,Total Petrol Station/Corner,-1.310516596,36.83728158,,
0501PVW,Parkview/Winners,-1.320817,36.849409,,
0501RCK,Redcross,-1.322266,36.833311,,
0501RCR,Red Cross,-1.3237,36.833732,,
0501RET,Corner Stop,-1.286258698,36.97354853,,
0501RIA,Kariba Estate,-1.311496,36.840821,,
0501RIM,Rimpa Road,-1.417762041,36.70903981,,
0501RIV,Vumira/Mariakani,-1.310709715,36.83517873,,
0501RNG,Tumaini/Ongata Rongai,-1.395227,36.763723,,
0501RNP,Ongata Rongai Police Station/Nyotu,-1.397304,36.756748,,
0501RRI,Karuri,-1.307941675,36.8137157,,
0501RTI,Railway Training Institute,-1.313674,36.842114,,
0501S39,39,-1.438724,36.978432,,
0501SBD,South B Dispensary,-1.316795,36.84286,,
0501SBK,Sabaki,-1.420016,36.954022,,
0501SDG,Standard Group,-1.331094503,36.85984969,,
0501SDO,Doshi,-1.329138047,36.88483715,,
0501SEL,Shell,-1.321118242,36.84110641,,
0501SGC,South Gate Centre,-1.310699,36.836801,,
0501SHM,Shalom,-1.435689,36.966667,,
0501SKN,Sokoni/Peponi,-1.448446512,36.98041499,,
0501SLM,Sulami/Nyambura,-1.457861066,36.97855353,,
0501SNA,Sana Sana,-1.318756342,36.84097767,,
0501SRI,Sori/Olive,-1.317606,36.83873,,
0501STM,St. Mary's Catholic Church/Sironik Road,-1.3963,36.761664,,
0501STS,Starsheik,-1.456219,36.979792,,
0501SVK,St.Veronica ACK,-1.312392,36.842398,,
0501SYC,Petma/Mlolongo Chini,-1.396349,36.941417,,
0501SYJ,Tops/Stage Ya Juu,-1.39112,36.937976,,
0501TAM,Tamambo,-1.345196,36.714403,,
0501TFS,Tuffsteel,-1.337222,36.894932,,
0501TKS,Tuskys,-1.317235,36.918239,,
0501TLL,Toll,-1.426369,36.958794,,
0501TML,Shell/T-Mall,-1.311067,36.817232,,
0501TTO,Tolet,-1.325633526,36.84182525,,
0501UCH,Carnivore/Uchumi Hyper/Dam Estate,-1.322844028,36.80449963,,
0501UMI,Quickmart,-1.167289674,36.96447194,,
0501UTJ,Utawala Junction/Benedicta,-1.278777,36.967821,,
0501VIL,Embakasi Village,-1.312093,36.914539,,
0501VLG,Village,-1.453628,36.967694,,
0501VNL,Vanillas,-1.452072859,36.9681412,,
0501VOD,Avocado,-1.360433936,36.76273656,,
0501WCK,Wildlife Clubs of Kenya,-1.338282824,36.77350938,,
0501WEB,Nairobi West,-1.307314038,36.82369888,,
0501WIL,Wilson/AMREF,-1.316685677,36.81349039,,
0501WMN,Nairobi Women's Hospital/Fairmart,-1.396517,36.746185,,
0501ZZL,Mazzoldi House,-1.336394548,36.71975255,,
0502AMB,Kencom/Ambassadeur,-1.2854,36.825803,0,0005AMB
0502BMA,Bomas/Galleria,-1.342349052,36.76433623,,
0502DVK,Devki,-1.444079876,36.98937893,,
0503CNA,Container/New Apostolic Church,-1.322103,36.82881,,
0503HRS,Highrise,-1.314700842,36.80804551,,
0503KNK,Karen/Nakumatt Crossroads,-1.323235,36.708025,,
0503KRL,Karen Road-Lang'Ata Road Junction,-1.333068609,36.7160511,,
0503MZW,St. Bakhita,-1.324737668,36.88891411,,
0503PEV,Posta Embakasi Village,-1.308323,36.911462,,
0503STS,Strathmore/Siwaka,-1.308703423,36.81235313,,
0503TMO,T-Mall,-1.312989593,36.81667149,,
0510AAD,Madharau Stage,-1.389353513,36.93631411,,
0510AAF,Nairobi Area Traffic Police Headquarters,-1.297008991,36.80693775,,
0510AAN,Langata High School,-1.324823499,36.78001642,,
0510AAU,Utawala,-1.2840271,36.98895514,,
0510ABO,Maboko Road,-1.329927922,36.78171158,,
0510ADP,AP,-1.285025,36.956587,,
0510AEM,Eka Hotel/Nextgen mall,-1.323361873,36.84406757,,
0510AGP,Agip,-1.291821599,36.82235777,,
0510AGR,Garage,-1.329485178,36.7801559,,
0510AIH,Harakisha,-1.31408,36.83825254,,
0510AIM,Imara,-1.329201579,36.87830329,,
0510AIR,Makaburini,-1.298189163,36.82341456,,
0510AIW,Maziwa,-1.323267817,36.88520461,,
0510ALM,Langata Road Primary,-1.317243576,36.81278229,,
0510AMN,Amani,-1.280986,36.963754,,
0510AMR,AMREF,-1.319035292,36.81074917,,
0510ANI,China,-1.293013215,36.9441247,,
0510AOC,Nacico,-1.287579864,36.83716446,,
0510ARA,Makadara,-1.457325339,36.97460532,,
0510ARK,Ark Junction,-1.309252,36.833673,,
0510ATL,Airtel,-1.325960755,36.84849858,,
0510ATN,Utawala Junction/Benedicta,-1.278855801,36.96796954,,
0510AVT,Aviation,-1.319394,36.907426,,
0510BAL,Lab,-1.330553412,36.86789632,,
0510BEI,Bellevue,-1.319646835,36.83797359,,
0510BKM,Mukoma Road,-1.371589,36.768246,,
0510BLV,Belleview,-1.319453716,36.83760881,,
0510BRC,Langata Barracks,-1.331629,36.783604,,
0510BRK,Barracks/75 Rounda,-1.313313,36.923192,,
0510CAN,Carnivore/Rafikiz,-1.323061,36.802046,,
0510CAO,Avocado,-1.360326647,36.76262927,,
0510CFI,Kwa Chief,-1.326491833,36.78033829,,
0510CNG,Car & General,-1.303541,36.831838,,
0510CRH,Church,-1.327543259,36.78005934,,
0510CUN,South C shopping centre,-1.313027143,36.83007181,,
0510DOT,DT Dobie,-1.299521059,36.83681756,,
0510DUS,Industrial Area,-1.300196975,36.83567315,,
0510DVM,Madaraka Flyover,-1.307973862,36.81902647,,
0510E4E,Uhuru Gardens Gate 1,-1.323916912,36.78997278,,
0510EAR,Kware,-1.396594048,36.74958944,,
0510EAZ,Keza,-1.286044121,36.9546926,,
0510EGL,Bomas/Galleria,-1.344484091,36.76601529,,
0510EKI,Kwa Chief,-1.282915503,36.96002483,,
0510EMG,Uchumi/Mugumoini Market,-1.325579882,36.78538084,,
0510EON,Otiende,-1.323627234,36.77998424,,
0510EPN,Pipeline,-1.316540837,36.89519316,,
0510EPR,St. Peter's,-1.327596903,36.78509116,,
0510EPZ,Epz,-1.467201,36.961268,,
0510ERE,Everest,-1.437602521,36.976161,,
0510ETG,Eternity Gospel Church,-1.329351,36.71327,,
0510FGT,Mbagathi Flats,-1.300699711,36.80264354,,
0510FHI,NHIF,-1.29499197,36.81334823,,
0510GAH,High Way,-1.316005111,36.8383491,,
0510GIE,Stage Ya Chini,-1.394397676,36.93984926,,
0510GMS,GM,-1.330257654,36.87062681,,
0510GSU,GSU,-1.289601,36.949425,,
0510HAS,Elshadai,-1.287605882,36.97961569,,
0510HDY,Hardy Stage,-1.365382,36.742464,,
0510HEL,Shell,-1.311299801,36.81684852,,
0510HLC,Hillcrest,-1.33809,36.73392,,
0510HQS,HQ,-1.324143,36.797008,,
0510IAA,Imara,-1.328707694,36.88084602,,
0510IAR,Vumira,-1.313070059,36.83827937,,
0510IAV,Ravaria,-1.44966495,36.97977662,,
0510IBE,Benedicta,-1.278941631,36.9679749,,
0510IBR,Makaburini,-1.297679543,36.82311952,,
0510IDD,DT Dobie,-1.299360037,36.837008,,
0510IIH,Highrise,-1.314615011,36.80788189,,
0510ITI,Tumaini,-1.279563904,36.96665525,,
0510IWT,Twiga,-1.342654824,36.76497996,,
0510/JA,Rounda/Taj,-1.323648691,36.89963222,,
0510JAS,St James,-1.323178053,36.84383154,,
0510JNT,Junction,-1.313842535,36.83828741,,
0510KAB,Makaburini,-1.298146248,36.82333946,,
0510KAL,Jua Kali,-1.28881824,36.83961511,,
0510KAO,AOSK,-1.355127096,36.72191978,,
0510KAS,Deliverance Church Langata/Kanisani,-1.323677,36.798897,,
0510KBL,Kobil,-1.327956319,36.89383864,,
0510KEF,Kenyatta Market Flyover,-1.306232,36.803278,,
0510KFA,Rafikiz/Carnivore,-1.322994232,36.80199981,,
0510KIT,Kitengela,-1.47715,36.957852,,
0510KJC,Kareng'ata/Jkuat/Cuea,-1.353708,36.74708,,
0510KNH,Karen Hospital,-1.33695,36.72591,,
0510KOB,Kobil,-1.395972,36.762187,,
0510KPT,Kapiti Crescent,-1.313471,36.83826,,
0510KSM,Kiserain Nairobi Bus Stop,-1.429533,36.685794,,
0510KWR,Kware,-1.396708,36.74965,,
0510LEN,Mihang'o/ Kayole Junction,-1.287877589,36.95202112,,
0510LEO,Arka Hotel,-1.326969266,36.84225708,,
0510LGP,Langata Road Primary School,-1.317562,36.812316,,
0510LGT,Langata Hospital/Mobil,-1.328715,36.788743,,
0510LIV,Civil Servant,-1.322704554,36.78883553,,
0510LKO,Kenol,-1.397182166,36.75556219,,
0510LOO,Mlolongo,-1.40007323,36.94305718,,
0510LTA,Total,-1.301600933,36.83283985,,
0510LTL,T-Mall,-1.311256886,36.81681633,,
