shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
40036110,-1.24514043331,36.9084835052,2
40036110,-1.24511361122,36.9082581997,3
40036110,-1.245117,36.907433,4
40036110,-1.24518334866,36.9071692228,5
40036110,-1.245253,36.907017,6
40036110,-1.24816596508,36.9033443928,7
40036110,-1.248521,36.901955,8
40036110,-1.24906182289,36.9012361765,9
40036110,-1.25100374222,36.898816824,10
40036110,-1.251864,36.897793,11
40036110,-1.25240921974,36.8975347281,12
40036110,-1.25281155109,36.8973201513,13
40036110,-1.253081,36.897011,14
40036110,-1.25396490097,36.8958985806,15
40036110,-1.25455,36.895084,16
40036110,-1.25463545322,36.8949007988,17
40036110,-1.25464618206,36.8946003914,18
40036110,-1.25465154648,36.894235611,19
40036110,-1.25508606434,36.8942409754,20
40036110,-1.255423,36.8941,21
40036110,-1.255922,36.893509,22
40036110,-1.256227,36.893059,23
40036110,-1.25645935535,36.8930715322,24
40036110,-1.25679194927,36.8931251764,25
40036110,-1.25818669796,36.8933558464,26
40036110,-1.25838518143,36.8929964304,27
40036110,-1.260064,36.890785,28
40036110,-1.26034319401,36.8902230263,29
40036110,-1.26052558422,36.8897455931,30
40036110,-1.26064360142,36.889359355,31
40036110,-1.26105666161,36.8879431486,32
40036110,-1.261416,36.886402,33
40036110,-1.261416,36.886402,34
40036110,-1.261416,36.886402,35
40036110,-1.26256406307,36.8869721889,36
40036110,-1.26402854919,36.8877017498,37
40036110,-1.264133,36.887756,38
40036110,-1.26427,36.887775,39
40036110,-1.26427,36.887775,40
40036110,-1.264383,36.887753,41
40036110,-1.264519,36.887634,42
40036110,-1.26476883888,36.887165308,43
40036110,-1.26511752605,36.8864572048,44
40036110,-1.26546621323,36.8858617544,45
40036110,-1.26565396786,36.8857544661,46
40036110,-1.26617968082,36.8856364489,47
40036110,-1.26728475094,36.8854647875,48
40036110,-1.26784801483,36.8853092194,49
40036110,-1.268327,36.885193,50
40036110,-1.2685,36.885071,51
40036110,-1.269374,36.884178,52
40036110,-1.269542,36.88393,53
40036110,-1.269614,36.883732,54
40036110,-1.269626,36.883499,55
40036110,-1.269346,36.882011,56
40036110,-1.26935005188,36.8817901611,57
40036110,-1.26938223839,36.8815541267,58
40036110,-1.26950025558,36.8813502789,59
40036110,-1.26954317093,36.88110888,60
40036110,-1.26955926418,36.8809533119,61
40036110,-1.26967728138,36.8808728456,62
40036110,-1.26990258694,36.8809318542,63
40036110,-1.27035319805,36.8810552359,64
40036110,-1.27091109753,36.8811893463,65
40036110,-1.27142071724,36.8813288212,66
40036110,-1.271709,36.880074,67
40036110,-1.2716782093,36.8793171644,68
40036110,-1.27169430256,36.8783408403,69
40036110,-1.271699,36.877659,70
40036110,-1.271797,36.87751,71
40036110,-1.27421021461,36.8775200844,72
40036110,-1.2755137682,36.8775254488,73
40036110,-1.277221,36.877495,74
40036110,-1.27725720406,36.8775522709,75
40036110,-1.27733,36.877586,76
40036110,-1.27740204334,36.8775629997,77
40036110,-1.27746641636,36.8774878979,78
40036110,-1.278064,36.877525,79
40036110,-1.278458,36.877625,80
40036110,-1.27876460552,36.8777292967,81
40036110,-1.27951025963,36.8780457973,82
40036110,-1.280056,36.878307,83
40036110,-1.28183841705,36.8795049191,84
40036110,-1.28220319748,36.8796819448,85
40036110,-1.28285765648,36.8799340725,86
40036110,-1.28383934498,36.8803203106,87
40036110,-1.284328,36.880505,88
40036110,-1.28615140915,36.8809211254,89
40036110,-1.28678977489,36.88110888,90
40036110,-1.28808259964,36.8815809488,91
40036110,-1.28921449184,36.8820047379,92
40036110,-1.289573,36.882133,93
40036110,-1.29013180733,36.882353425,94
40036110,-1.29078626633,36.8825358152,95
40036110,-1.29119932652,36.8826377392,96
40036110,-1.291758,36.882675,97
40036110,-1.2920576334,36.8826645613,98
40036110,-1.29233658314,36.8825250864,99
40036110,-1.29279792309,36.8822997808,100
40036110,-1.2930983305,36.8821227551,101
40036110,-1.293355,36.881981,102
40036110,-1.293501,36.881859,103
40036110,-1.293694,36.881554,104
40036110,-1.29379570484,36.8813771009,105
40036110,-1.29390835762,36.8810874224,106
40036110,-1.29400491714,36.8805348873,107
40036110,-1.29431068897,36.8788933754,108
40036110,-1.294611,36.877148,109
40036110,-1.29467010498,36.8766993284,110
40036110,-1.29470229149,36.8764901161,111
40036110,-1.29683196545,36.8767261505,112
40036110,-1.29703581333,36.8766885996,113
40036110,-1.2971162796,36.8760824203,114
40036110,-1.297298,36.87492,115
40036110,-1.29764199257,36.8722951412,116
40036110,-1.29800140858,36.8697148561,117
40036110,-1.29800677299,36.8694895506,118
40036110,-1.297972,36.869041,119
40036110,-1.29658520222,36.8622422218,120
40036110,-1.29655301571,36.8620920181,121
40036110,-1.29563033581,36.8574678898,122
40036110,-1.295384,36.856445,123
40036110,-1.295314,36.855961,124
40036110,-1.295328,36.855576,125
40036110,-1.295162,36.855198,126
40036110,-1.29469692707,36.8532085419,127
40036110,-1.29450917244,36.852414608,128
40036110,-1.29442334175,36.8520390987,129
40036110,-1.29430532455,36.8513953686,130
40036110,-1.29387617111,36.8493890762,131
40036110,-1.29352748394,36.8479567766,132
40036110,-1.29333436489,36.846948266,133
40036110,-1.29303395748,36.8456178904,134
40036110,-1.292142,36.841774,135
40036110,-1.292119,36.841454,136
40036110,-1.292194,36.841251,137
40036110,-1.292194,36.841251,138
40036110,-1.292289,36.841118,139
40036110,-1.292296,36.840981,140
40036110,-1.29224,36.84087,141
40036110,-1.292069,36.840744,142
40036110,-1.291736,36.840755,143
40036110,-1.291548,36.840862,144
40036110,-1.291495,36.840958,145
40036110,-1.291495,36.841095,146
40036110,-1.291564,36.841232,147
40036110,-1.291714,36.841328,148
40036110,-1.291954,36.841637,149
40036110,-1.292244,36.843018,150
40036111,-1.292244,36.843018,1
40036111,-1.29293739796,36.8459773064,2
40036111,-1.29362940788,36.8491905928,3
40036111,-1.294088,36.851238,4
40036111,-1.2941,36.852112,5
40036111,-1.29416584969,36.8522751331,6
40036111,-1.29438042641,36.852645278,7
40036111,-1.29450380802,36.8528705835,8
40036111,-1.29456281662,36.85313344,9
40036111,-1.294927,36.854965,10
40036111,-1.2949436903,36.8553435802,11
40036111,-1.29498124123,36.8557405472,12
40036111,-1.29513144493,36.8561053276,13
40036111,-1.29529237747,36.856765151,14
40036111,-1.29601120949,36.8602091074,15
40036111,-1.29656374454,36.8629556894,16
40036111,-1.297852,36.869064,17
40036111,-1.29788339138,36.8694144487,18
40036111,-1.29787266254,36.869789958,19
40036111,-1.2978297472,36.8701869249,20
40036111,-1.29740059376,36.8731427193,21
40036111,-1.29704117775,36.8756639957,22
40036111,-1.29692316055,36.8766456842,23
40036111,-1.29681050777,36.8767154217,24
40036111,-1.296697855,36.8767046928,25
40036111,-1.29473984241,36.8764847517,26
40036111,-1.29468083382,36.8766403198,27
40036111,-1.29461109638,36.8773001432,28
40036111,-1.2942302227,36.8791562319,29
40036111,-1.29387,36.881046,30
40036111,-1.293694,36.881554,31
40036111,-1.293501,36.881859,32
40036111,-1.293355,36.881981,33
40036111,-1.29248142242,36.8824875355,34
40036111,-1.292116642,36.8826431036,35
40036111,-1.291758,36.882675,36
40036111,-1.290824,36.882523,37
40036111,-1.2894397974,36.8820852041,38
40036111,-1.28794848919,36.8815433979,39
40036111,-1.28651618958,36.8810069561,40
40036111,-1.28589391708,36.8808406591,41
40036111,-1.28423094749,36.8804597855,42
40036111,-1.28403782845,36.880390048,43
40036111,-1.28293275833,36.8799448013,44
40036111,-1.282299757,36.8796551228,45
40036111,-1.28138244152,36.8791562319,46
40036111,-1.280474,36.878563,47
40036111,-1.28013789654,36.8783515692,48
40036111,-1.279765,36.878166,49
40036111,-1.27853929996,36.8776112795,50
40036111,-1.27835154533,36.8775683641,51
40036111,-1.278246,36.877552,52
40036111,-1.27787947655,36.87751472,53
40036111,-1.27748787403,36.8774986267,54
40036111,-1.27748250961,36.8774020672,55
40036111,-1.27735376358,36.877348423,56
40036111,-1.27725720406,36.8773806095,57
40036111,-1.27721965313,36.8774557114,58
40036111,-1.27499341965,36.8774557114,59
40036111,-1.27276718616,36.877477169,60
40036111,-1.271797,36.87751,61
40036111,-1.271699,36.877659,62
40036111,-1.27169430256,36.8783515692,63
40036111,-1.27169966698,36.8800359964,64
40036111,-1.27151727676,36.880556345,65
40036111,-1.2713778019,36.8809908628,66
40036111,-1.27096474171,36.8808996677,67
40036111,-1.2696826458,36.8805724382,68
40036111,-1.2687921524,36.8803364038,69
40036111,-1.26695752144,36.8798965216,70
40036111,-1.2658149004,36.879606843,71
40036111,-1.26292347908,36.8790382147,72
40036111,-1.26278400421,36.8789899349,73
40036111,-1.26274108887,36.8788826466,74
40036111,-1.262601614,36.8787324429,75
40036111,-1.26249432564,36.8787002563,76
40036111,-1.26235485077,36.8787056208,77
40036111,-1.26214563847,36.8788021803,78
40036111,-1.26203835011,36.8789255619,79
40036111,-1.261947155,36.8791079521,80
40036111,-1.26199007034,36.8792635202,81
40036111,-1.26207590103,36.8793708086,82
40036111,-1.26217246056,36.8794190884,83
40036111,-1.2623924017,36.8794137239,84
40036111,-1.26253187656,36.8793225288,85
40036111,-1.26264989376,36.8792045116,86
40036111,-1.26516580582,36.8797463179,87
40036111,-1.26779437065,36.8804115057,88
40036111,-1.26899600029,36.8807172775,89
40036111,-1.26913011074,36.8808567524,90
40036111,-1.26920521259,36.8809640408,91
40036111,-1.26928031445,36.8811142445,92
40036111,-1.26937687397,36.8813610077,93
40036111,-1.26939296722,36.8814575672,94
40036111,-1.26936614513,36.8816024065,95
40036111,-1.26932322979,36.8817526102,96
40036111,-1.26936614513,36.8819242716,97
40036111,-1.26939833164,36.8821334839,98
40036111,-1.26951634884,36.8826270103,99
40036111,-1.26960754395,36.8830937147,100
40036111,-1.26964509487,36.883533597,101
40036111,-1.26961290836,36.8838125467,102
40036111,-1.26951634884,36.8839734793,103
40036111,-1.26935005188,36.8841397762,104
40036111,-1.2685,36.885071,105
40036111,-1.268327,36.885193,106
40036111,-1.26813232899,36.885266304,107
40036111,-1.26760661602,36.8853789568,108
40036111,-1.26617968082,36.8855988979,109
40036111,-1.26561641693,36.8857008219,110
40036111,-1.26541256905,36.8858349323,111
40036111,-1.2651604414,36.8862909079,112
40036111,-1.26483,36.886955,113
40036111,-1.264519,36.887634,114
40036111,-1.26430213451,36.8877500296,115
40036111,-1.26418411732,36.8877661228,116
40036111,-1.26406610012,36.8877124786,117
40036111,-1.26267135143,36.8869829178,118
40036111,-1.261416,36.886402,119
40036111,-1.261416,36.886402,120
40036111,-1.26111030579,36.8876051903,121
40036111,-1.26069188118,36.8890589476,122
40036111,-1.26034855843,36.8900889158,123
40036111,-1.26016616821,36.8904751539,124
40036111,-1.25946879387,36.8914943933,125
40036111,-1.25826179981,36.8931144476,126
40036111,-1.25816524029,36.893350482,127
40036111,-1.25688314438,36.8931251764,128
40036111,-1.25554203987,36.8928837776,129
40036111,-1.25529527664,36.8929159641,130
40036111,-1.25497877598,36.8930125237,131
40036111,-1.25480175018,36.8932324648,132
40036111,-1.2546890974,36.8933880329,133
40036111,-1.25463545322,36.8936616182,134
40036111,-1.25462472439,36.8939298391,135
40036111,-1.25460863113,36.8942409754,136
40036111,-1.25464618206,36.8947076797,137
40036111,-1.25458180904,36.8950080872,138
40036111,-1.25446915627,36.8952172995,139
40036111,-1.25420093536,36.8955713511,140
40036111,-1.25283837318,36.8972504139,141
40036111,-1.25254869461,36.8973791599,142
40036111,-1.2522482872,36.8975186348,143
40036111,-1.25207662582,36.8976473808,144
40036111,-1.25187277794,36.8977868557,145
40036111,-1.25166893005,36.8979263306,146
40036111,-1.25062823296,36.8992352486,147
40036111,-1.25030636787,36.8996536732,148
40036111,-1.24987185001,36.900190115,149
40036111,-1.2493622303,36.900807023,150
40036111,-1.24898135662,36.9012522697,151
40036111,-1.248498559,36.9019550085,152
40036111,-1.24842882156,36.9022715092,153
40036111,-1.24832689762,36.9025933743,154
40036111,-1.24820351601,36.9031727314,155
40036111,-1.24794602394,36.9036018848,156
40036111,-1.24664783478,36.9052863121,157
40036111,-1.2455534935,36.9066113234,158
40036111,-1.24536037445,36.9068527222,159
40036111,-1.24518334866,36.9071692228,160
40036111,-1.24515652657,36.9077754021,161
40036111,-1.24516189098,36.9084566832,162
40036111,-1.24505996704,36.9084566832,163
40058110,-1.27760589123,36.8773162365,1
40058110,-1.27752542496,36.8774181604,2
40058110,-1.27736985683,36.8773376942,3
40058110,-1.27727866173,36.8773859739,4
40058110,-1.27726256847,36.8774932623,5
40058110,-1.27734303474,36.8775683641,6
40058110,-1.2774771452,36.8775629997,7
40058110,-1.27775073051,36.87751472,8
40058110,-1.27808868885,36.8775200844,9
40058110,-1.27855539322,36.8776381016,10
40058110,-1.27922058105,36.8779224157,11
40058110,-1.2797087431,36.8781477213,12
40058110,-1.28035783768,36.8784803152,13
40058110,-1.28190815449,36.8795317411,14
40058110,-1.28278255463,36.8799126148,15
40058110,-1.28404855728,36.8804168701,16
40058110,-1.28587245941,36.8808835745,17
40058110,-1.2864035368,36.8810015917,18
40058110,-1.28695070744,36.8811786175,19
40058110,-1.28813624382,36.8815970421,20
40058110,-1.28939151764,36.8821012974,21
40058110,-1.28998160362,36.8823266029,22
40058110,-1.290807724,36.8825519085,23
40058110,-1.29133880138,36.8826538324,24
40058110,-1.29175722599,36.8826591969,25
40058110,-1.29206299782,36.8826109171,26
40058110,-1.29233658314,36.8825411797,27
40058110,-1.29254579544,36.8824231625,28
40058110,-1.29287302494,36.882224679,29
40058110,-1.29334509373,36.8819457293,30
40058110,-1.29353284836,36.8817847967,31
40058110,-1.29373133183,36.8815326691,32
40058110,-1.29386007786,36.881210804,33
40058110,-1.29401564598,36.8804329634,34
40058110,-1.29429996014,36.8788826466,35
40058110,-1.29457890987,36.8774235249,36
40058110,-1.29464328289,36.8768978119,37
40058110,-1.29468619823,36.8765330315,38
40058110,-1.29584491253,36.8766725063,39
40058110,-1.296876,36.87677,40
40058110,-1.2970250845,36.8766885996,41
40058110,-1.29726648331,36.8748110533,42
40058110,-1.29795312881,36.870085001,43
40058110,-1.29800677299,36.8695002794,44
40058110,-1.297972,36.869041,45
40058110,-1.29766881466,36.8674939871,46
40058110,-1.29660129547,36.8622261286,47
40058110,-1.29620432854,36.8603217602,48
40058110,-1.29563570023,36.8575751781,49
40058110,-1.295384,36.856445,50
40058110,-1.2953299284,36.8561643362,51
40058110,-1.29536211491,36.8556922674,52
40058110,-1.29534602165,36.8555796146,53
40058110,-1.29531919956,36.8554830551,54
40058110,-1.29524946213,36.855327487,55
40058110,-1.29506707191,36.8548607826,56
40058110,-1.29470765591,36.8532407284,57
40058110,-1.294295,36.851349,58
40058110,-1.29385471344,36.8493837118,59
40058110,-1.29303395748,36.8456715345,60
40058110,-1.29236340523,36.8427371979,61
40058110,-1.292142,36.841774,62
40058110,-1.292119,36.841454,63
40058110,-1.29213809967,36.8412834406,64
40058110,-1.2923,36.84108,65
40058110,-1.292276,36.840923,66
40058110,-1.292152,36.84079,67
40058110,-1.29198,36.840725,68
40058110,-1.291736,36.840755,69
40058110,-1.29158556461,36.8408596516,70
40058110,-1.29143536091,36.840993762,71
40058110,-1.291221,36.841057,72
40058110,-1.29031419754,36.8412673473,73
40058110,-1.2900352478,36.8412834406,74
40058110,-1.289766,36.841198,75
40058110,-1.289492,36.84095,76
40058110,-1.289128,36.840324,77
40058110,-1.288671,36.839321,78
40058110,-1.2881308794,36.8383598328,79
40058110,-1.28749787807,36.8371260166,80
40058110,-1.28668248653,36.8352860212,81
40058110,-1.28631234169,36.8342775106,82
40058110,-1.28602802753,36.8334138393,83
40058110,-1.28589391708,36.8328505754,84
40058110,-1.28588855267,36.8326145411,85
40058110,-1.285935,36.832409,86
40058110,-1.285908,36.832226,87
40058110,-1.285817,36.832134,88
40058110,-1.28553986549,36.8316972256,89
40058110,-1.28522336483,36.8312573433,90
40058110,-1.28517508507,36.8310642242,91
40058110,-1.28517508507,36.8308871984,92
40058110,-1.28593683243,36.8306511641,93
40058110,-1.28646790981,36.830522418,94
40058110,-1.28658056259,36.8304473162,95
40058110,-1.2866127491,36.8302863836,96
40058110,-1.286243,36.829288,97
40058110,-1.285279,36.828804,98
40058110,-1.285279,36.828804,99
40058110,-1.28617286682,36.8268692493,100
40058110,-1.28519117832,36.826402545,101
40058110,-1.2845903635,36.8260967731,102
40058110,-1.28448307514,36.8259948492,103
40058110,-1.28440260887,36.8260699511,104
40058111,-1.284676,36.826164,1
40058111,-1.28518044949,36.826364994,2
40058111,-1.28881216049,36.828199625,3
40058111,-1.287919,36.829922,4
40058111,-1.28781974316,36.8300879002,5
40058111,-1.28766953945,36.8301147223,6
40058111,-1.28761589527,36.8302005529,7
40058111,-1.28762125969,36.8303024769,8
40058111,-1.28768026829,36.8303775787,9
40058111,-1.28725111485,36.8311661482,10
40058111,-1.28692388535,36.8314290047,11
40058111,-1.28641426563,36.83170259,12
40058111,-1.28616213799,36.831831336,13
40058111,-1.28578662872,36.8320351839,14
40058111,-1.28559350967,36.8320995569,15
40058111,-1.28546476364,36.8322336674,16
40058111,-1.28545939922,36.8323892355,17
40058111,-1.28550231457,36.8325179815,18
40058111,-1.28545403481,36.8336552382,19
40058111,-1.28550231457,36.8338537216,20
40058111,-1.28559887409,36.8339771032,21
40058111,-1.28599584103,36.8340736628,22
40058111,-1.28617286682,36.8341755867,23
40058111,-1.28746032715,36.8373727798,24
40058111,-1.28783583641,36.8381398916,25
40058111,-1.288545,36.839382,26
40058111,-1.289299,36.840874,27
40058111,-1.289551,36.841198,28
40058111,-1.289966,36.8414,29
40058111,-1.290339,36.841377,30
40058111,-1.291266,36.841187,31
40058111,-1.29162,36.841282,32
40058111,-1.29162,36.841282,33
40058111,-1.291892,36.841541,34
40058111,-1.291999,36.841782,35
40058111,-1.29242777824,36.8437242508,36
40058111,-1.2929213047,36.8460094929,37
40058111,-1.29361867905,36.8491905928,38
40058111,-1.29405319691,36.8511432409,39
40058111,-1.29410147667,36.8514060974,40
40058111,-1.29411220551,36.8516582251,41
40058111,-1.29408538342,36.851888895,42
40058111,-1.2941,36.852112,43
40058111,-1.29418194294,36.8522965908,44
40058111,-1.29428386688,36.8524521589,45
40058111,-1.29446089268,36.8528437614,46
40058111,-1.2945574522,36.8531656265,47
40058111,-1.29494905472,36.8549948931,48
40058111,-1.29493296146,36.8553972244,49
40058111,-1.29498660564,36.8557244539,50
40058111,-1.29505097866,36.855917573,51
40058111,-1.29514217377,36.8560516834,52
40058111,-1.29530847073,36.856765151,53
40058111,-1.29601120949,36.8601930141,54
40058111,-1.29647254944,36.8624192476,55
40058111,-1.29752933979,36.8676549196,56
40058111,-1.29782438278,36.8689960241,57
40058111,-1.29786193371,36.869328618,58
40058111,-1.29786729813,36.8696987629,59
40058111,-1.29739522934,36.8730998039,60
40058111,-1.29705190659,36.8756747246,61
40058111,-1.29697144032,36.876334548,62
40058111,-1.29689097404,36.876527667,63
40058111,-1.29676759243,36.8766456842,64
40058111,-1.29662811756,36.8766993284,65
40058111,-1.29636526108,36.8766671419,66
40058111,-1.29566252232,36.8765866756,67
40058111,-1.29512071609,36.8765383959,68
40058111,-1.29476130009,36.876500845,69
40058111,-1.29463255405,36.8766403198,70
40058111,-1.2946164608,36.8770480156,71
40058111,-1.29457890987,36.8774020672,72
40058111,-1.29445016384,36.8781423569,73
40058111,-1.29425704479,36.8791240454,74
40058111,-1.29410147667,36.8799394369,75
40058111,-1.29394054413,36.8807548285,76
40058111,-1.29385471344,36.8812215328,77
40058111,-1.29379034042,36.8814522028,78
40058111,-1.29369914532,36.8815755844,79
40058111,-1.29353284836,36.88180089,80
40058111,-1.29332363605,36.8820208311,81
40058111,-1.29256188869,36.8824124336,82
40058111,-1.292292,36.882538,83
40058111,-1.29193425179,36.8826431036,84
40058111,-1.29154801369,36.8826377392,85
40058111,-1.29084527493,36.8824928999,86
40058111,-1.29016935825,36.8823212385,87
40058111,-1.28951489925,36.8820852041,88
40058111,-1.28804504871,36.88157022,89
40058111,-1.28647327423,36.8810069561,90
40058111,-1.28588855267,36.8808943033,91
40058111,-1.28411829472,36.8804007769,92
40058111,-1.28230512142,36.8796819448,93
40058111,-1.28194570541,36.8795478344,94
40058111,-1.28133416176,36.8791294098,95
40058111,-1.28004670143,36.8782711029,96
40058111,-1.27963900566,36.8781101704,97
40058111,-1.27858757973,36.877643466,98
40058111,-1.27809941769,36.8775361776,99
40058111,-1.27773463726,36.8774825335,100
40058111,-1.27753078938,36.8774235249,101
40058111,-1.27757906914,36.8773216009,102
4017A110,-1.26295566559,36.8793225288,1
4017A110,-1.26343309879,36.8793708086,2
4017A110,-1.26388907433,36.8794620037,3
4017A110,-1.2653696537,36.8798321486,4
4017A110,-1.26688241959,36.8801915646,5
4017A110,-1.26892089844,36.8807011843,6
4017A110,-1.26919984818,36.8808889389,7
4017A110,-1.26928031445,36.8810230494,8
4017A110,-1.26938223839,36.8810498714,9
4017A110,-1.26946806908,36.8810176849,10
4017A110,-1.26954317093,36.8809533119,11
4017A110,-1.2696236372,36.8809050322,12
4017A110,-1.27032101154,36.881044507,13
4017A110,-1.27102375031,36.8812429905,14
4017A110,-1.27176940441,36.8813985586,15
4017A110,-1.27300322056,36.8817579746,16
4017A110,-1.27423167229,36.8820691109,17
4017A110,-1.27791166306,36.8826431036,18
4017A110,-1.2782818079,36.8829488754,19
4017A110,-1.27835154533,36.8831580877,20
4017A110,-1.27836763859,36.8833673,21
4017A110,-1.2783998251,36.8836838007,22
4017A110,-1.27826571465,36.8840539455,23
4017A110,-1.27811014652,36.8843221664,24
4017A110,-1.27731621265,36.885073185,25
4017A110,-1.27689778805,36.8854647875,26
4017A110,-1.27651154995,36.8859046698,27
4017A110,-1.27610385418,36.8865483999,28
4017A110,-1.27585709095,36.887294054,29
4017A110,-1.2761092186,36.8873637915,30
4017A110,-1.276498,36.887505,31
4017A110,-1.27689242363,36.8878573179,32
4017A110,-1.278103,36.889019,33
4017A110,-1.278247,36.889133,34
4017A110,-1.278616,36.889198,35
4017A110,-1.278616,36.889198,36
4017A110,-1.27842664719,36.8900513649,37
4017A110,-1.27813696861,36.8911027908,38
4017A110,-1.27779364586,36.8924975395,39
4017A110,-1.277684,36.892929,40
4017A110,-1.27751469612,36.893543601,41
4017A110,-1.27753615379,36.893903017,42
4017A110,-1.278018,36.895233,43
4017A110,-1.278237,36.895603,44
4017A110,-1.27849638462,36.8957698345,45
4017A110,-1.27895772457,36.8958878517,46
4017A110,-1.27933859825,36.8959790468,47
4017A110,-1.28016471863,36.8962043524,48
4017A110,-1.279927,36.896885,49
4017A110,-1.27929031849,36.8981033564,50
4017A110,-1.278235,36.900181,51
4017A110,-1.278235,36.900181,52
4017A110,-1.27949416637,36.900844574,53
4017A110,-1.27978384495,36.9009840488,54
4017A110,-1.28114104271,36.9016867876,55
4017A110,-1.28269135952,36.9024968147,56
4017A110,-1.28283083439,36.9027757645,57
4017A110,-1.282013,36.904354,58
4017A110,-1.281497,36.905231,59
4017A110,-1.281063,36.905548,60
4017A110,-1.27988040447,36.9060748816,61
4017A110,-1.27925276756,36.9068312645,62
4017A110,-1.27888798714,36.9072282314,63
4017A110,-1.27873778343,36.9073945284,64
4017A110,-1.278454,36.907711,65
4017A110,-1.278123,36.908009,66
4017A110,-1.278123,36.908009,67
4017A110,-1.27823352814,36.9081938267,68
4017A110,-1.27844810486,36.9086819887,69
4017A110,-1.278505,36.90889,70
4017A110,-1.278861,36.909561,71
4017A110,-1.279904,36.910835,72
4017A110,-1.28021836281,36.9113266468,73
4017A110,-1.28034174442,36.9115948677,74
4017A110,-1.280704,36.912872,75
4017A110,-1.2810498476,36.9137138128,76
4017A110,-1.28137171268,36.9144058228,77
4017A110,-1.28147363663,36.9146257639,78
4017A110,-1.2814,36.914715,79
4017A110,-1.2814,36.914715,80
4017A110,-1.28096401691,36.914910078,81
4017A110,-1.28044903278,36.9150924683,82
4017A110,-1.27986967564,36.9152534008,83
4017A110,-1.27922058105,36.9153553247,84
4017A110,-1.27846419811,36.9154143333,85
4017A110,-1.277716,36.915657,86
4017A110,-1.27732694149,36.9158756733,87
4017A110,-1.27633988857,36.916744709,88
4017A110,-1.27586781979,36.9170987606,89
4017A110,-1.275689,36.917259,90
4017A110,-1.27504169941,36.9175493717,91
4017A110,-1.27430677414,36.9178283215,92
4017A110,-1.27303540707,36.9182145596,93
4017A110,-1.272433,36.918404,94
4017A110,-1.271379,36.919052,95
4017A110,-1.27065,36.919632,96
4017A110,-1.26985430717,36.9200062752,97
4017A110,-1.268582,36.920532,98
4017A110,-1.268582,36.920532,99
4017A110,-1.2686419487,36.9206607342,100
4017A110,-1.2688225,36.921072,101
4017A110,-1.269063,36.921612,102
4017A110,-1.269063,36.921612,103
4017A110,-1.26844346523,36.9218838215,104
4017A110,-1.2679284811,36.9221037626,105
4017A110,-1.26699507236,36.9223344326,106
4017A110,-1.2662923336,36.9226562977,107
4017A110,-1.26607,36.922749,108
4017A110,-1.26526772976,36.9232463837,109
4017A110,-1.26489,36.923435,110
4017A110,-1.264595,36.923477,111
4017A110,-1.264331,36.923435,112
4017A110,-1.263964,36.923199,113
4017A110,-1.2638,36.922935,114
4017A110,-1.26359939575,36.9224148989,115
4017A110,-1.263066,36.921124,116
4017A110,-1.26237094402,36.920081377,117
4017A110,-1.26203835011,36.9196683168,118
4017A110,-1.26194983721,36.9195583463,119
4017A110,-1.26216709614,36.9194161892,120
4017A110,-1.26232802868,36.9192928076,121
4017A111,-1.26195251942,36.9197112322,1
4017A111,-1.26184523106,36.9195771217,2
4017A111,-1.26294493675,36.9187831879,3
4017A111,-1.26350283623,36.9182682037,4
4017A111,-1.264568,36.916927,5
4017A111,-1.26490294933,36.916514039,6
4017A111,-1.26539647579,36.9163638353,7
4017A111,-1.266233325,36.9161063433,8
4017A111,-1.26649081707,36.9159507751,9
4017A111,-1.26676440239,36.9157093763,10
4017A111,-1.26877069473,36.9137513638,11
4017A111,-1.26906573772,36.9135153294,12
4017A111,-1.27018153667,36.9131934643,13
4017A111,-1.27071261406,36.9129949808,14
4017A111,-1.2726598978,36.9112676382,15
4017A111,-1.27306759357,36.9109511375,16
4017A111,-1.27429068089,36.9106292725,17
4017A111,-1.274681,36.9105,18
4017A111,-1.27629697323,36.9086873531,19
4017A111,-1.27659738064,36.9085425138,20
4017A111,-1.27779364586,36.9081294537,21
4017A111,-1.278123,36.908009,22
4017A111,-1.278454,36.907711,23
4017A111,-1.279831,36.906162,24
4017A111,-1.281312,36.905403,25
4017A111,-1.28162,36.905056,26
4017A111,-1.28288447857,36.9027489424,27
4017A111,-1.28302395344,36.9026792049,28
4017A111,-1.28309905529,36.9026148319,29
4017A111,-1.28308296204,36.9025236368,30
4017A111,-1.28298103809,36.9024860859,31
4017A111,-1.28272891045,36.9024807215,32
4017A111,-1.28014326096,36.9011718035,33
4017A111,-1.278235,36.900181,34
4017A111,-1.278235,36.900181,35
4017A111,-1.27879679203,36.8989992142,36
4017A111,-1.27916693687,36.8983232975,37
4017A111,-1.27990722656,36.8968695402,38
4017A111,-1.28019,36.896156,39
4017A111,-1.28019,36.896156,40
4017A111,-1.278359,36.895691,41
4017A111,-1.278237,36.895603,42
4017A111,-1.27805650234,36.8953084946,43
4017A111,-1.27752006054,36.8937206268,44
4017A111,-1.27754688263,36.8934255838,45
4017A111,-1.27776145935,36.892696023,46
4017A111,-1.27798676491,36.8918913603,47
4017A111,-1.27812087536,36.8913602829,48
4017A111,-1.27818524837,36.8911188841,49
4017A111,-1.27836763859,36.8903195858,50
4017A111,-1.27857685089,36.8894129992,51
4017A111,-1.278616,36.889198,52
4017A111,-1.278616,36.889198,53
4017A111,-1.278247,36.889133,54
